Event,Lap,Driver,GapToLeader_Secs
Belgian Grand Prix,28.0,LAW,41.302
Belgian Grand Prix,28.0,BOR,42.905
Belgian Grand Prix,28.0,GAS,54.36
Belgian Grand Prix,28.0,BEA,55.584
Belgian Grand Prix,28.0,HUL,48.165
Belgian Grand Prix,28.0,TSU,55.086
Belgian Grand Prix,28.0,STR,61.541
Belgian Grand Prix,28.0,OCO,70.99
Belgian Grand Prix,28.0,ANT,56.091
Belgian Grand Prix,28.0,ALO,57.828
Belgian Grand Prix,28.0,SAI,85.868
Belgian Grand Prix,28.0,COL,71.318
Belgian Grand Prix,28.0,HAD,89.224
Belgian Grand Prix,29.0,PIA,0.0
Belgian Grand Prix,29.0,NOR,8.596
Belgian Grand Prix,29.0,LEC,18.348
Belgian Grand Prix,29.0,VER,20.414
Belgian Grand Prix,29.0,RUS,27.022
Belgian Grand Prix,29.0,ALB,30.389
Belgian Grand Prix,29.0,HAM,31.178
Belgian Grand Prix,29.0,LAW,42.485
Belgian Grand Prix,29.0,BOR,44.327
Belgian Grand Prix,29.0,GAS,56.188
Belgian Grand Prix,29.0,BEA,57.483
Belgian Grand Prix,29.0,HUL,50.062
Belgian Grand Prix,29.0,TSU,56.889
Belgian Grand Prix,29.0,STR,63.374
Belgian Grand Prix,29.0,OCO,72.517
Belgian Grand Prix,29.0,ANT,57.97
Belgian Grand Prix,29.0,ALO,64.214
Belgian Grand Prix,29.0,SAI,86.31
Belgian Grand Prix,29.0,COL,87.898
Belgian Grand Prix,29.0,HAD,91.179
Belgian Grand Prix,30.0,PIA,0.0
Belgian Grand Prix,30.0,NOR,8.28
Belgian Grand Prix,30.0,LEC,18.581
Belgian Grand Prix,30.0,VER,20.537
Belgian Grand Prix,30.0,RUS,28.004
Belgian Grand Prix,30.0,ALB,31.337
Belgian Grand Prix,30.0,HAM,32.009
Belgian Grand Prix,30.0,LAW,43.392
Belgian Grand Prix,30.0,BOR,45.658
Belgian Grand Prix,30.0,GAS,57.802
Belgian Grand Prix,30.0,BEA,59.033
Belgian Grand Prix,30.0,HUL,52.045
Belgian Grand Prix,30.0,TSU,58.445
Belgian Grand Prix,30.0,STR,64.798
Belgian Grand Prix,30.0,OCO,73.835
Belgian Grand Prix,30.0,ANT,64.208
Belgian Grand Prix,30.0,ALO,80.005
Belgian Grand Prix,30.0,SAI,86.178
Belgian Grand Prix,30.0,COL,87.797
Belgian Grand Prix,30.0,HAD,93.101
Belgian Grand Prix,31.0,PIA,0.0
Belgian Grand Prix,31.0,NOR,8.169
Belgian Grand Prix,31.0,LEC,18.758
Belgian Grand Prix,31.0,VER,20.779
Belgian Grand Prix,31.0,RUS,29.03
Belgian Grand Prix,31.0,ALB,32.172
Belgian Grand Prix,31.0,HAM,32.884
Belgian Grand Prix,31.0,LAW,44.333
Belgian Grand Prix,31.0,BOR,47.239
Belgian Grand Prix,31.0,GAS,59.234
Belgian Grand Prix,31.0,BEA,60.651
Belgian Grand Prix,31.0,HUL,54.219
Belgian Grand Prix,31.0,TSU,59.989
Belgian Grand Prix,31.0,STR,66.705
Belgian Grand Prix,31.0,OCO,75.2
Belgian Grand Prix,31.0,ANT,78.715
Belgian Grand Prix,31.0,ALO,79.822
Belgian Grand Prix,31.0,SAI,86.736
Belgian Grand Prix,31.0,COL,87.995
Belgian Grand Prix,31.0,HAD,95.016
Belgian Grand Prix,32.0,PIA,0.0
Belgian Grand Prix,32.0,NOR,7.775
Belgian Grand Prix,32.0,LEC,18.866
Belgian Grand Prix,32.0,VER,21.052
Belgian Grand Prix,32.0,RUS,30.012
Belgian Grand Prix,32.0,ALB,32.943
Belgian Grand Prix,32.0,HAM,33.506
Belgian Grand Prix,32.0,LAW,45.207
Belgian Grand Prix,32.0,BOR,47.931
Belgian Grand Prix,32.0,GAS,60.521
Belgian Grand Prix,32.0,BEA,61.932
Belgian Grand Prix,32.0,HUL,60.217
Belgian Grand Prix,32.0,TSU,61.321
Belgian Grand Prix,32.0,STR,67.937
Belgian Grand Prix,32.0,OCO,76.355
Belgian Grand Prix,32.0,ANT,77.218
Belgian Grand Prix,32.0,ALO,79.313
Belgian Grand Prix,32.0,SAI,86.865
Belgian Grand Prix,32.0,COL,88.192
Belgian Grand Prix,32.0,HAD,96.526
Belgian Grand Prix,33.0,PIA,0.0
Belgian Grand Prix,33.0,NOR,7.209
Belgian Grand Prix,33.0,LEC,18.734
Belgian Grand Prix,33.0,VER,21.037
Belgian Grand Prix,33.0,RUS,30.529
Belgian Grand Prix,33.0,ALB,33.491
Belgian Grand Prix,33.0,HAM,34.184
Belgian Grand Prix,33.0,LAW,45.656
Belgian Grand Prix,33.0,BOR,48.533
Belgian Grand Prix,33.0,GAS,61.472
Belgian Grand Prix,33.0,BEA,63.36
Belgian Grand Prix,33.0,HUL,76.796
Belgian Grand Prix,33.0,TSU,62.251
Belgian Grand Prix,33.0,STR,68.769
Belgian Grand Prix,33.0,OCO,76.514
Belgian Grand Prix,33.0,ANT,77.293
Belgian Grand Prix,33.0,ALO,79.038
Belgian Grand Prix,33.0,SAI,86.703
Belgian Grand Prix,33.0,COL,88.333
Belgian Grand Prix,33.0,HAD,97.67
Belgian Grand Prix,34.0,PIA,0.0
Belgian Grand Prix,34.0,NOR,7.971
Belgian Grand Prix,34.0,LEC,18.922
Belgian Grand Prix,34.0,VER,21.025
Belgian Grand Prix,34.0,RUS,31.23
Belgian Grand Prix,34.0,ALB,34.493
Belgian Grand Prix,34.0,HAM,35.316
Belgian Grand Prix,34.0,LAW,46.21
Belgian Grand Prix,34.0,BOR,49.383
Belgian Grand Prix,34.0,GAS,62.631
Belgian Grand Prix,34.0,BEA,64.59
Belgian Grand Prix,34.0,HUL,75.515
Belgian Grand Prix,34.0,TSU,63.4
Belgian Grand Prix,34.0,STR,69.873
Belgian Grand Prix,34.0,OCO,78.622
Belgian Grand Prix,34.0,ANT,78.947
Belgian Grand Prix,34.0,ALO,79.63
Belgian Grand Prix,34.0,SAI,87.363
Belgian Grand Prix,34.0,COL,88.724
Belgian Grand Prix,34.0,HAD,99.522
Belgian Grand Prix,35.0,PIA,0.0
Belgian Grand Prix,35.0,NOR,7.502
Belgian Grand Prix,35.0,LEC,18.969
Belgian Grand Prix,35.0,VER,21.198
Belgian Grand Prix,35.0,RUS,31.634
Belgian Grand Prix,35.0,ALB,35.098
Belgian Grand Prix,35.0,HAM,35.886
Belgian Grand Prix,35.0,LAW,46.791
Belgian Grand Prix,35.0,BOR,50.186
Belgian Grand Prix,35.0,GAS,63.787
Belgian Grand Prix,35.0,BEA,65.281
Belgian Grand Prix,35.0,HUL,74.796
Belgian Grand Prix,35.0,TSU,64.486
Belgian Grand Prix,35.0,STR,70.835
Belgian Grand Prix,35.0,OCO,80.116
Belgian Grand Prix,35.0,ANT,80.79
Belgian Grand Prix,35.0,ALO,81.137
Belgian Grand Prix,35.0,SAI,87.873
Belgian Grand Prix,35.0,COL,89.61
Belgian Grand Prix,35.0,HAD,101.207
Belgian Grand Prix,36.0,PIA,0.0
Belgian Grand Prix,36.0,NOR,6.899
Belgian Grand Prix,36.0,LEC,19.689
Belgian Grand Prix,36.0,VER,21.203
Belgian Grand Prix,36.0,RUS,32.199
Belgian Grand Prix,36.0,ALB,35.422
Belgian Grand Prix,36.0,HAM,36.399
Belgian Grand Prix,36.0,LAW,47.051
Belgian Grand Prix,36.0,BOR,50.798
Belgian Grand Prix,36.0,GAS,64.727
Belgian Grand Prix,36.0,BEA,66.121
Belgian Grand Prix,36.0,HUL,74.087
Belgian Grand Prix,36.0,TSU,65.561
Belgian Grand Prix,36.0,STR,71.729
Belgian Grand Prix,36.0,OCO,80.888
Belgian Grand Prix,36.0,ANT,81.449
Belgian Grand Prix,36.0,ALO,82.229
Belgian Grand Prix,36.0,SAI,88.371
Belgian Grand Prix,36.0,COL,90.432
Belgian Grand Prix,36.0,HAD,102.757
Belgian Grand Prix,37.0,PIA,0.0
Belgian Grand Prix,37.0,NOR,6.205
Belgian Grand Prix,37.0,LEC,19.971
Belgian Grand Prix,37.0,VER,21.062
Belgian Grand Prix,37.0,RUS,32.353
Belgian Grand Prix,37.0,ALB,36.153
Belgian Grand Prix,37.0,HAM,37.049
Belgian Grand Prix,37.0,LAW,47.378
Belgian Grand Prix,37.0,BOR,51.575
Belgian Grand Prix,37.0,GAS,66.101
Belgian Grand Prix,37.0,BEA,67.219
Belgian Grand Prix,37.0,HUL,74.035
Belgian Grand Prix,37.0,TSU,66.74
Belgian Grand Prix,37.0,STR,72.696
Belgian Grand Prix,37.0,OCO,81.545
Belgian Grand Prix,37.0,ANT,82.133
Belgian Grand Prix,37.0,ALO,82.86
Belgian Grand Prix,37.0,SAI,88.632
Belgian Grand Prix,37.0,COL,90.829
Belgian Grand Prix,37.0,HAD,104.37
Belgian Grand Prix,38.0,PIA,0.0
Belgian Grand Prix,38.0,NOR,5.5440000000000005
Belgian Grand Prix,38.0,LEC,19.971
Belgian Grand Prix,38.0,VER,21.103
Belgian Grand Prix,38.0,RUS,32.82
Belgian Grand Prix,38.0,ALB,36.619
Belgian Grand Prix,38.0,HAM,37.877
Belgian Grand Prix,38.0,LAW,47.68
Belgian Grand Prix,38.0,BOR,52.375
Belgian Grand Prix,38.0,GAS,67.09
Belgian Grand Prix,38.0,BEA,68.403
Belgian Grand Prix,38.0,HUL,74.096
Belgian Grand Prix,38.0,TSU,67.897
Belgian Grand Prix,38.0,STR,73.561
Belgian Grand Prix,38.0,OCO,82.356
Belgian Grand Prix,38.0,ANT,82.784
Belgian Grand Prix,38.0,ALO,83.354
Belgian Grand Prix,38.0,SAI,89.088
Belgian Grand Prix,38.0,COL,91.734
Belgian Grand Prix,38.0,HAD,108.381
Belgian Grand Prix,39.0,PIA,0.0
Belgian Grand Prix,39.0,NOR,4.72
Belgian Grand Prix,39.0,LEC,19.667
Belgian Grand Prix,39.0,VER,20.768
Belgian Grand Prix,39.0,RUS,32.935
Belgian Grand Prix,39.0,ALB,36.969
Belgian Grand Prix,39.0,HAM,38.169
Belgian Grand Prix,39.0,LAW,48.212
Belgian Grand Prix,39.0,BOR,53.091
Belgian Grand Prix,39.0,GAS,67.865
Belgian Grand Prix,39.0,BEA,69.337
Belgian Grand Prix,39.0,HUL,72.666
Belgian Grand Prix,39.0,TSU,68.769
Belgian Grand Prix,39.0,STR,74.937
Belgian Grand Prix,39.0,OCO,83.091
Belgian Grand Prix,39.0,ANT,83.605
Belgian Grand Prix,39.0,ALO,84.081
Belgian Grand Prix,39.0,SAI,89.262
Belgian Grand Prix,39.0,COL,92.327
Belgian Grand Prix,39.0,HAD,111.545
Belgian Grand Prix,40.0,PIA,0.0
Belgian Grand Prix,40.0,NOR,4.382
Belgian Grand Prix,40.0,LEC,19.515
Belgian Grand Prix,40.0,VER,20.538
Belgian Grand Prix,40.0,RUS,33.527
Belgian Grand Prix,40.0,ALB,37.458
Belgian Grand Prix,40.0,HAM,38.869
Belgian Grand Prix,40.0,LAW,48.647
Belgian Grand Prix,40.0,BOR,53.744
Belgian Grand Prix,40.0,GAS,68.973
Belgian Grand Prix,40.0,BEA,70.402
Belgian Grand Prix,40.0,HUL,72.433
Belgian Grand Prix,40.0,TSU,69.703
Belgian Grand Prix,40.0,STR,75.852
Belgian Grand Prix,40.0,OCO,83.908
Belgian Grand Prix,40.0,ANT,84.345
Belgian Grand Prix,40.0,ALO,84.904
Belgian Grand Prix,40.0,SAI,90.059
Belgian Grand Prix,40.0,COL,93.236
Belgian Grand Prix,40.0,HAD,113.415
Belgian Grand Prix,41.0,PIA,0.0
Belgian Grand Prix,41.0,NOR,3.782
Belgian Grand Prix,41.0,LEC,19.555
Belgian Grand Prix,41.0,VER,20.612
Belgian Grand Prix,41.0,RUS,33.984
Belgian Grand Prix,41.0,ALB,38.344
Belgian Grand Prix,41.0,HAM,39.601
Belgian Grand Prix,41.0,LAW,49.29
Belgian Grand Prix,41.0,BOR,54.566
Belgian Grand Prix,41.0,GAS,70.082
Belgian Grand Prix,41.0,BEA,71.772
Belgian Grand Prix,41.0,HUL,72.571
Belgian Grand Prix,41.0,TSU,70.818
Belgian Grand Prix,41.0,STR,77.008
Belgian Grand Prix,41.0,OCO,84.893
Belgian Grand Prix,41.0,ANT,85.281
Belgian Grand Prix,41.0,ALO,86.058
Belgian Grand Prix,41.0,SAI,91.023
Belgian Grand Prix,41.0,COL,94.25
Belgian Grand Prix,41.0,HAD,116.594
Belgian Grand Prix,42.0,PIA,0.0
Belgian Grand Prix,42.0,NOR,3.106
Belgian Grand Prix,42.0,LEC,19.937
Belgian Grand Prix,42.0,VER,21.371
Belgian Grand Prix,42.0,RUS,34.781
Belgian Grand Prix,42.0,ALB,39.298
Belgian Grand Prix,42.0,HAM,40.629
Belgian Grand Prix,42.0,LAW,51.539
Belgian Grand Prix,42.0,BOR,55.813
Belgian Grand Prix,42.0,GAS,71.326
Belgian Grand Prix,42.0,BEA,72.823
Belgian Grand Prix,42.0,HUL,73.416
Belgian Grand Prix,42.0,TSU,72.126
Belgian Grand Prix,42.0,STR,78.413
Belgian Grand Prix,42.0,OCO,85.929
Belgian Grand Prix,42.0,ANT,86.478
Belgian Grand Prix,42.0,ALO,87.393
Belgian Grand Prix,42.0,SAI,92.215
Belgian Grand Prix,42.0,COL,95.427
Belgian Grand Prix,42.0,HAD,118.74
Belgian Grand Prix,43.0,PIA,0.0
Belgian Grand Prix,43.0,NOR,5.121
Belgian Grand Prix,43.0,LEC,20.811
Belgian Grand Prix,43.0,VER,22.241
Belgian Grand Prix,43.0,RUS,35.641
Belgian Grand Prix,43.0,ALB,40.475
Belgian Grand Prix,43.0,HAM,41.457
Belgian Grand Prix,43.0,LAW,52.561
Belgian Grand Prix,43.0,BOR,57.095
Belgian Grand Prix,43.0,GAS,73.151
Belgian Grand Prix,43.0,BEA,73.826
Belgian Grand Prix,43.0,HUL,75.314
Belgian Grand Prix,43.0,TSU,74.768
Belgian Grand Prix,43.0,STR,80.295
Belgian Grand Prix,43.0,OCO,87.146
Belgian Grand Prix,43.0,ANT,87.617
Belgian Grand Prix,43.0,ALO,88.42
Belgian Grand Prix,43.0,SAI,93.403
Belgian Grand Prix,43.0,COL,96.599
Belgian Grand Prix,43.0,HAD,120.701
Belgian Grand Prix,44.0,PIA,0.0
Belgian Grand Prix,44.0,NOR,3.39
Belgian Grand Prix,44.0,LEC,20.194
Belgian Grand Prix,44.0,VER,21.621
Belgian Grand Prix,44.0,RUS,34.789
Belgian Grand Prix,44.0,ALB,39.906
Belgian Grand Prix,44.0,HAM,40.596
Belgian Grand Prix,44.0,LAW,51.882
Belgian Grand Prix,44.0,BOR,56.346
Belgian Grand Prix,44.0,GAS,72.693
Belgian Grand Prix,44.0,BEA,73.119
Belgian Grand Prix,44.0,HUL,73.554
Belgian Grand Prix,44.0,TSU,75.322
Belgian Grand Prix,44.0,STR,79.768
Belgian Grand Prix,44.0,OCO,86.069
Belgian Grand Prix,44.0,ANT,86.707
Belgian Grand Prix,44.0,ALO,87.905
Belgian Grand Prix,44.0,SAI,92.005
Belgian Grand Prix,44.0,COL,95.266
Hungarian Grand Prix,1.0,NOR,2.726
Hungarian Grand Prix,1.0,PIA,0.626
Hungarian Grand Prix,1.0,RUS,1.108
Hungarian Grand Prix,1.0,LEC,0.0
Hungarian Grand Prix,1.0,ALO,2.145
Hungarian Grand Prix,1.0,BOR,3.341
Hungarian Grand Prix,1.0,STR,3.9130000000000003
Hungarian Grand Prix,1.0,LAW,4.501
Hungarian Grand Prix,1.0,VER,4.974
Hungarian Grand Prix,1.0,ANT,7.021
Hungarian Grand Prix,1.0,HAD,6.083
Hungarian Grand Prix,1.0,HAM,7.594
Hungarian Grand Prix,1.0,HUL,8.91
Hungarian Grand Prix,1.0,SAI,6.5600000000000005
Hungarian Grand Prix,1.0,ALB,8.606
Hungarian Grand Prix,1.0,OCO,8.002
Hungarian Grand Prix,1.0,TSU,10.343
Hungarian Grand Prix,1.0,COL,9.592
Hungarian Grand Prix,1.0,GAS,9.816
Hungarian Grand Prix,1.0,BEA,5.536
Hungarian Grand Prix,2.0,NOR,3.8609999999999998
Hungarian Grand Prix,2.0,PIA,1.039
Hungarian Grand Prix,2.0,RUS,2.101
Hungarian Grand Prix,2.0,LEC,0.0
Hungarian Grand Prix,2.0,ALO,3.729
Hungarian Grand Prix,2.0,BOR,4.493
Hungarian Grand Prix,2.0,STR,5.182
Hungarian Grand Prix,2.0,LAW,6.843
Hungarian Grand Prix,2.0,VER,6.016
Hungarian Grand Prix,2.0,ANT,9.243
Hungarian Grand Prix,2.0,HAD,8.227
Hungarian Grand Prix,2.0,HAM,9.66
Hungarian Grand Prix,2.0,HUL,11.034
Hungarian Grand Prix,2.0,SAI,8.7
Hungarian Grand Prix,2.0,ALB,10.639
Hungarian Grand Prix,2.0,OCO,10.255
Hungarian Grand Prix,2.0,TSU,13.078
Hungarian Grand Prix,2.0,COL,11.651
Hungarian Grand Prix,2.0,GAS,12.317
Hungarian Grand Prix,2.0,BEA,7.434
Hungarian Grand Prix,3.0,NOR,4.589
Hungarian Grand Prix,3.0,PIA,1.646
Hungarian Grand Prix,3.0,RUS,2.9939999999999998
Hungarian Grand Prix,3.0,LEC,0.0
Hungarian Grand Prix,3.0,ALO,5.954
Hungarian Grand Prix,3.0,BOR,6.572
Hungarian Grand Prix,3.0,STR,8.009
Hungarian Grand Prix,3.0,LAW,8.629
Hungarian Grand Prix,3.0,VER,7.331
Hungarian Grand Prix,3.0,ANT,10.92
Hungarian Grand Prix,3.0,HAD,9.748
Hungarian Grand Prix,3.0,HAM,11.502
Hungarian Grand Prix,3.0,HUL,12.661
Hungarian Grand Prix,3.0,SAI,10.378
Hungarian Grand Prix,3.0,ALB,12.403
Hungarian Grand Prix,3.0,OCO,11.969
Hungarian Grand Prix,3.0,TSU,14.606
Hungarian Grand Prix,3.0,COL,13.407
Hungarian Grand Prix,3.0,GAS,14.102
Hungarian Grand Prix,3.0,BEA,9.178
Hungarian Grand Prix,4.0,NOR,5.188
Hungarian Grand Prix,4.0,PIA,2.125
Hungarian Grand Prix,4.0,RUS,3.676
Hungarian Grand Prix,4.0,LEC,0.0
Hungarian Grand Prix,4.0,ALO,7.491
Hungarian Grand Prix,4.0,BOR,8.029
Hungarian Grand Prix,4.0,STR,9.539
Hungarian Grand Prix,4.0,LAW,10.325
Hungarian Grand Prix,4.0,VER,8.906
Hungarian Grand Prix,4.0,ANT,12.844
Hungarian Grand Prix,4.0,HAD,11.71
Hungarian Grand Prix,4.0,HAM,13.406
Hungarian Grand Prix,4.0,HUL,14.78
Hungarian Grand Prix,4.0,SAI,12.247
Hungarian Grand Prix,4.0,ALB,14.388
Hungarian Grand Prix,4.0,OCO,13.991
Hungarian Grand Prix,4.0,TSU,16.557
Hungarian Grand Prix,4.0,COL,15.636
Hungarian Grand Prix,4.0,GAS,15.756
Hungarian Grand Prix,4.0,BEA,10.98
Hungarian Grand Prix,5.0,NOR,5.509
Hungarian Grand Prix,5.0,PIA,2.459
Hungarian Grand Prix,5.0,RUS,4.025
Hungarian Grand Prix,5.0,LEC,0.0
Hungarian Grand Prix,5.0,ALO,8.598
Hungarian Grand Prix,5.0,BOR,9.509
Hungarian Grand Prix,5.0,STR,11.113
Hungarian Grand Prix,5.0,LAW,11.759
Hungarian Grand Prix,5.0,VER,10.401
Hungarian Grand Prix,5.0,ANT,14.454
Hungarian Grand Prix,5.0,HAD,13.364
Hungarian Grand Prix,5.0,HAM,15.101
Hungarian Grand Prix,5.0,HUL,18.91
Hungarian Grand Prix,5.0,SAI,13.886
Hungarian Grand Prix,5.0,ALB,16.326
Hungarian Grand Prix,5.0,OCO,15.709
Hungarian Grand Prix,5.0,TSU,18.559
Hungarian Grand Prix,5.0,COL,18.02
Hungarian Grand Prix,5.0,GAS,17.274
Hungarian Grand Prix,5.0,BEA,12.599
Hungarian Grand Prix,6.0,NOR,5.333
Hungarian Grand Prix,6.0,PIA,2.7
Hungarian Grand Prix,6.0,RUS,4.182
Hungarian Grand Prix,6.0,LEC,0.0
Hungarian Grand Prix,6.0,ALO,9.727
Hungarian Grand Prix,6.0,BOR,10.654
Hungarian Grand Prix,6.0,STR,12.218
Hungarian Grand Prix,6.0,LAW,13.047
Hungarian Grand Prix,6.0,VER,11.44
Hungarian Grand Prix,6.0,ANT,15.882
Hungarian Grand Prix,6.0,HAD,14.5
Hungarian Grand Prix,6.0,HAM,16.523
Hungarian Grand Prix,6.0,HUL,36.771
Hungarian Grand Prix,6.0,SAI,15.287
Hungarian Grand Prix,6.0,ALB,17.915
Hungarian Grand Prix,6.0,OCO,17.236
Hungarian Grand Prix,6.0,TSU,20.275
Hungarian Grand Prix,6.0,COL,19.434
Hungarian Grand Prix,6.0,GAS,18.739
Hungarian Grand Prix,6.0,BEA,13.791
Hungarian Grand Prix,7.0,NOR,5.504
Hungarian Grand Prix,7.0,PIA,2.6879999999999997
Hungarian Grand Prix,7.0,RUS,4.381
Hungarian Grand Prix,7.0,LEC,0.0
Hungarian Grand Prix,7.0,ALO,10.886
Hungarian Grand Prix,7.0,BOR,11.751
Hungarian Grand Prix,7.0,STR,13.497
Hungarian Grand Prix,7.0,LAW,14.426
Hungarian Grand Prix,7.0,VER,12.669
Hungarian Grand Prix,7.0,ANT,17.419
Hungarian Grand Prix,7.0,HAD,16.174
Hungarian Grand Prix,7.0,HAM,18.113
Hungarian Grand Prix,7.0,HUL,36.703
Hungarian Grand Prix,7.0,SAI,16.753
Hungarian Grand Prix,7.0,ALB,19.542
Hungarian Grand Prix,7.0,OCO,18.912
Hungarian Grand Prix,7.0,TSU,21.981
Hungarian Grand Prix,7.0,COL,20.958
Hungarian Grand Prix,7.0,GAS,20.332
Hungarian Grand Prix,7.0,BEA,15.349
Hungarian Grand Prix,8.0,NOR,5.75
Hungarian Grand Prix,8.0,PIA,2.888
Hungarian Grand Prix,8.0,RUS,4.702
Hungarian Grand Prix,8.0,LEC,0.0
Hungarian Grand Prix,8.0,ALO,12.637
Hungarian Grand Prix,8.0,BOR,13.56
Hungarian Grand Prix,8.0,STR,15.204
Hungarian Grand Prix,8.0,LAW,15.941
Hungarian Grand Prix,8.0,VER,14.411
Hungarian Grand Prix,8.0,ANT,18.868
Hungarian Grand Prix,8.0,HAD,17.55
Hungarian Grand Prix,8.0,HAM,19.593
Hungarian Grand Prix,8.0,HUL,36.945
Hungarian Grand Prix,8.0,SAI,18.223
Hungarian Grand Prix,8.0,ALB,21.235
Hungarian Grand Prix,8.0,OCO,20.389
Hungarian Grand Prix,8.0,TSU,23.842
Hungarian Grand Prix,8.0,COL,22.902
Hungarian Grand Prix,8.0,GAS,22.054
Hungarian Grand Prix,8.0,BEA,16.723
Hungarian Grand Prix,9.0,NOR,5.507
Hungarian Grand Prix,9.0,PIA,2.9050000000000002
Hungarian Grand Prix,9.0,RUS,4.811
Hungarian Grand Prix,9.0,LEC,0.0
Hungarian Grand Prix,9.0,ALO,13.974
Hungarian Grand Prix,9.0,BOR,14.919
Hungarian Grand Prix,9.0,STR,16.731
Hungarian Grand Prix,9.0,LAW,17.523
Hungarian Grand Prix,9.0,VER,15.859
Hungarian Grand Prix,9.0,ANT,20.545
Hungarian Grand Prix,9.0,HAD,19.174
Hungarian Grand Prix,9.0,HAM,21.28
Hungarian Grand Prix,9.0,HUL,37.159
Hungarian Grand Prix,9.0,SAI,19.794
Hungarian Grand Prix,9.0,ALB,22.727
Hungarian Grand Prix,9.0,OCO,22.026
Hungarian Grand Prix,9.0,TSU,25.727
Hungarian Grand Prix,9.0,COL,24.608
Hungarian Grand Prix,9.0,GAS,23.764
Hungarian Grand Prix,9.0,BEA,18.386
Hungarian Grand Prix,10.0,NOR,5.652
Hungarian Grand Prix,10.0,PIA,2.624
Hungarian Grand Prix,10.0,RUS,5.035
Hungarian Grand Prix,10.0,LEC,0.0
Hungarian Grand Prix,10.0,ALO,15.152
Hungarian Grand Prix,10.0,BOR,15.998
Hungarian Grand Prix,10.0,STR,18.038
Hungarian Grand Prix,10.0,LAW,18.845
Hungarian Grand Prix,10.0,VER,17.105
Hungarian Grand Prix,10.0,ANT,22.004
Hungarian Grand Prix,10.0,HAD,20.475
Hungarian Grand Prix,10.0,HAM,22.746
Hungarian Grand Prix,10.0,HUL,37.594
Hungarian Grand Prix,10.0,SAI,21.376
Hungarian Grand Prix,10.0,ALB,24.399
Hungarian Grand Prix,10.0,OCO,23.609
Hungarian Grand Prix,10.0,TSU,27.207
Hungarian Grand Prix,10.0,COL,26.174
Hungarian Grand Prix,10.0,GAS,25.26
Hungarian Grand Prix,10.0,BEA,19.826
Hungarian Grand Prix,11.0,NOR,6.061
Hungarian Grand Prix,11.0,PIA,2.682
Hungarian Grand Prix,11.0,RUS,5.379
Hungarian Grand Prix,11.0,LEC,0.0
Hungarian Grand Prix,11.0,ALO,16.186
Hungarian Grand Prix,11.0,BOR,17.172
Hungarian Grand Prix,11.0,STR,19.441
Hungarian Grand Prix,11.0,LAW,20.427
Hungarian Grand Prix,11.0,VER,18.558
Hungarian Grand Prix,11.0,ANT,23.741
Hungarian Grand Prix,11.0,HAD,22.188
Hungarian Grand Prix,11.0,HAM,24.371
Hungarian Grand Prix,11.0,HUL,38.038
Hungarian Grand Prix,11.0,SAI,23.064
Hungarian Grand Prix,11.0,ALB,26.044
Hungarian Grand Prix,11.0,OCO,25.337
Hungarian Grand Prix,11.0,TSU,29.037
Hungarian Grand Prix,11.0,COL,27.898
Hungarian Grand Prix,11.0,GAS,26.859
Hungarian Grand Prix,11.0,BEA,21.571
Hungarian Grand Prix,12.0,NOR,6.44
Hungarian Grand Prix,12.0,PIA,2.596
Hungarian Grand Prix,12.0,RUS,5.476
Hungarian Grand Prix,12.0,LEC,0.0
Hungarian Grand Prix,12.0,ALO,17.089
Hungarian Grand Prix,12.0,BOR,18.091
Hungarian Grand Prix,12.0,STR,20.672
Hungarian Grand Prix,12.0,LAW,21.618
Hungarian Grand Prix,12.0,VER,19.68
Hungarian Grand Prix,12.0,ANT,25.609
Hungarian Grand Prix,12.0,HAD,23.923000000000002
Hungarian Grand Prix,12.0,HAM,26.171
Hungarian Grand Prix,12.0,HUL,38.124
Hungarian Grand Prix,12.0,SAI,24.891
Hungarian Grand Prix,12.0,ALB,27.758
Hungarian Grand Prix,12.0,OCO,27.106
Hungarian Grand Prix,12.0,TSU,30.779
Hungarian Grand Prix,12.0,COL,29.507
Hungarian Grand Prix,12.0,GAS,28.7
Hungarian Grand Prix,12.0,BEA,23.115
Hungarian Grand Prix,13.0,NOR,7.215
Hungarian Grand Prix,13.0,PIA,2.927
Hungarian Grand Prix,13.0,RUS,5.891
Hungarian Grand Prix,13.0,LEC,0.0
Hungarian Grand Prix,13.0,ALO,17.968
Hungarian Grand Prix,13.0,BOR,19.335
Hungarian Grand Prix,13.0,STR,21.942
Hungarian Grand Prix,13.0,LAW,23.045
Hungarian Grand Prix,13.0,VER,20.924
Hungarian Grand Prix,13.0,ANT,27.312
Hungarian Grand Prix,13.0,HAD,25.449
Hungarian Grand Prix,13.0,HAM,27.79
Hungarian Grand Prix,13.0,HUL,38.688
Hungarian Grand Prix,13.0,SAI,26.469
Hungarian Grand Prix,13.0,ALB,29.512
Hungarian Grand Prix,13.0,OCO,28.759
Hungarian Grand Prix,13.0,TSU,32.517
Hungarian Grand Prix,13.0,COL,33.508
Hungarian Grand Prix,13.0,GAS,30.465
Hungarian Grand Prix,13.0,BEA,24.73
Hungarian Grand Prix,14.0,NOR,7.391
Hungarian Grand Prix,14.0,PIA,3.014
Hungarian Grand Prix,14.0,RUS,6.254
Hungarian Grand Prix,14.0,LEC,0.0
Hungarian Grand Prix,14.0,ALO,18.757
Hungarian Grand Prix,14.0,BOR,20.366
